EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,holidays
2797,34,No,Travel_Rarely,Sales,4,3,Marketing,Female,2,Sales Representative,Divorced,50630,6,12,1,12,2,1,0,0,3,2,3,3,3,22
2798,37,No,Travel_Rarely,Sales,6,1,Technical Degree,Male,1,Laboratory Technician,Single,46390,2,12,2,12,3,5,1,3,3,4,3,3,3,20
2799,34,No,Travel_Rarely,Sales,9,2,Medical,Male,2,Healthcare Representative,Single,48760,2,21,1,14,3,11,5,8,3,1,3,3,4,20
2800,36,No,Travel_Frequently,Human Resources,7,3,Medical,Male,1,Research Scientist,Married,26900,0,11,0,10,1,9,2,8,2,4,3,3,3,4
2801,36,No,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Manufacturing Director,Divorced,175670,5,13,0,7,6,1,0,0,1,4,3,3,3,17
2802,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,Male,1,Sales Executive,Married,24080,1,12,1,25,3,25,4,12,3,4,4,3,3,5
2803,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,3,Healthcare Representative,Divorced,28140,1,24,0,10,2,10,0,9,1,3,2,3,4,12
2804,33,No,Non-Travel,Sales,7,3,Life Sciences,Male,2,Sales Executive,Married,112450,0,21,0,8,3,7,0,7,3,2,4,3,4,18
2805,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,2,Laboratory Technician,Married,33120,9,19,0,7,1,5,4,3,2,2,3,1,3,13
2806,51,No,Travel_Rarely,Research & Development,3,2,Other,Female,2,Sales Representative,Single,190490,7,14,1,23,2,20,15,15,1,3,3,3,3,13
2807,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,3,Sales Executive,Married,21410,4,20,0,12,2,7,7,7,2,3,2,3,4,16
2808,26,No,Travel_Rarely,Sales,17,3,Medical,Female,2,Manager,Married,57690,1,19,0,5,4,5,4,3,3,2,2,2,3,21
2809,58,Yes,Travel_Rarely,Sales,2,2,Medical,Female,1,Research Scientist,Married,43850,1,13,1,40,2,40,15,6,4,4,2,2,3,11
2810,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,Male,1,Manager,Single,53320,1,23,1,0,2,0,0,0,4,3,2,3,4,10
2811,22,No,Travel_Rarely,Sales,29,4,Technical Degree,Male,1,Sales Executive,Married,46630,0,13,1,3,1,2,2,1,3,4,3,3,3,18
2812,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Sales Executive,Married,47240,1,11,1,16,3,15,5,11,3,1,2,2,3,14
2813,43,No,Travel_Frequently,Sales,2,2,Life Sciences,Male,1,Sales Executive,Single,32110,4,13,0,18,2,3,1,2,2,3,3,4,3,4
2814,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,2,Sales Executive,Single,53770,4,14,1,16,3,2,2,1,3,4,3,4,3,20
2815,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,Female,2,Sales Executive,Married,40660,3,22,0,4,2,2,2,2,2,3,3,2,4,9
2816,41,No,Travel_Rarely,Research & Development,17,2,Other,Male,1,Manufacturing Director,Divorced,52080,3,11,3,12,2,9,0,7,3,3,3,1,3,6
2817,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,2,Sales Executive,Married,48770,1,13,1,8,5,8,5,7,3,3,3,4,3,15
2818,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,Male,2,Research Scientist,Divorced,31170,6,21,1,7,2,3,0,1,2,2,3,4,4,4
2819,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,1,Manager,Single,15690,2,11,0,18,2,4,0,3,1,4,3,4,3,11
2820,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,196580,4,13,1,17,3,15,5,9,4,3,4,4,3,13
2821,25,No,Travel_Rarely,Sales,29,1,Medical,Female,3,Research Scientist,Married,30690,2,14,1,6,3,2,2,2,1,3,3,2,3,8
2822,30,No,Travel_Rarely,Research & Development,21,1,Medical,Male,2,Laboratory Technician,Married,104350,0,11,0,12,5,11,4,7,3,4,1,3,3,20
2823,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Single,41480,7,15,0,10,0,5,0,4,1,1,4,2,3,7
2824,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,Female,2,Healthcare Representative,Single,57680,5,23,1,9,4,6,0,3,3,4,2,3,4,15
2825,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Research Director,Single,50420,3,16,1,19,4,3,2,2,4,3,3,3,3,20
2826,30,No,Travel_Rarely,Sales,13,3,Marketing,Female,2,Laboratory Technician,Single,57700,1,16,1,5,2,5,0,4,1,3,2,4,3,6
2827,32,No,Travel_Frequently,Sales,2,3,Marketing,Male,3,Laboratory Technician,Divorced,77560,0,21,0,9,3,8,0,7,4,4,4,3,4,18
2828,30,No,Travel_Rarely,Research & Development,1,3,Medical,Female,3,Sales Executive,Divorced,103060,5,13,0,8,5,3,2,2,4,1,3,3,3,19
2829,30,No,Travel_Rarely,Sales,9,3,Medical,Male,2,Research Scientist,Single,39360,0,11,1,6,3,5,1,2,2,4,3,3,3,15
2830,41,No,Travel_Frequently,Sales,10,2,Medical,Female,3,Manufacturing Director,Divorced,79450,4,12,1,21,6,7,7,7,4,1,2,2,3,14
2831,41,No,Travel_Rarely,Research & Development,10,4,Medical,Male,4,Research Scientist,Married,57430,2,12,3,7,2,5,1,4,3,1,3,4,3,14
2832,19,No,Travel_Rarely,Research & Development,1,3,Other,Female,5,Manufacturing Director,Single,152020,1,18,3,1,2,1,0,0,2,2,3,2,3,11
2833,40,No,Travel_Frequently,Research & Development,26,4,Medical,Male,2,Manufacturing Director,Divorced,54400,1,12,1,20,2,20,2,13,2,2,3,3,3,13
2834,35,No,Travel_Rarely,Sales,8,1,Marketing,Female,3,Laboratory Technician,Married,37600,1,14,3,10,2,10,0,6,3,2,3,3,3,14
2835,53,No,Travel_Rarely,Sales,14,2,Life Sciences,Female,5,Manufacturing Director,Married,35170,2,12,1,13,1,7,4,5,2,3,1,2,3,14
2836,45,No,Travel_Rarely,Sales,1,4,Technical Degree,Male,1,Research Scientist,Divorced,25800,8,17,3,20,3,17,0,15,2,2,1,3,3,7
2837,32,No,Travel_Frequently,Sales,2,2,Life Sciences,Female,1,Manufacturing Director,Single,21660,1,19,1,9,4,9,3,7,2,4,3,1,3,6
2838,29,No,Non-Travel,Research & Development,10,4,Technical Degree,Male,3,Healthcare Representative,Married,58690,1,11,1,10,6,10,0,9,4,3,3,4,3,9
2839,51,No,Travel_Rarely,Research & Development,1,3,Other,Female,3,Research Director,Married,80080,2,15,1,10,4,1,0,0,2,3,3,3,3,21
2840,58,No,Travel_Rarely,Sales,3,3,Marketing,Female,1,Research Scientist,Married,52060,4,11,3,9,4,1,0,0,2,2,2,1,3,9
2841,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,Male,4,Laboratory Technician,Married,52950,7,18,0,15,4,12,2,11,3,4,2,3,3,20
2842,34,No,Travel_Frequently,Sales,24,4,Marketing,Male,2,Manufacturing Director,Married,164130,6,16,0,6,1,4,1,2,3,3,3,3,3,21
2843,22,No,Travel_Rarely,Research & Development,3,3,Medical,Male,1,Laboratory Technician,Married,132690,1,25,1,2,2,2,2,2,3,4,3,3,4,7
2844,27,No,Non-Travel,Research & Development,3,3,Medical,Male,1,Healthcare Representative,Divorced,27830,6,16,1,6,2,2,2,2,4,2,1,4,3,19
2845,28,No,Travel_Rarely,Sales,4,4,Life Sciences,Male,2,Healthcare Representative,Married,54330,1,13,1,5,4,5,0,2,3,4,1,2,3,16
2846,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Manufacturing Director,Divorced,20130,3,14,1,12,5,5,1,4,3,4,1,3,3,14
2847,27,No,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,139660,1,19,0,1,1,1,0,1,3,3,2,3,3,4
2848,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Manufacturing Director,Single,43740,3,15,1,21,5,5,4,4,3,2,3,4,3,6
2849,41,No,Travel_Rarely,Sales,7,4,Marketing,Male,4,Laboratory Technician,Divorced,68420,4,12,1,13,3,9,1,8,1,3,3,3,3,17
2850,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,Female,1,Manager,Married,174260,2,12,1,12,0,10,7,4,2,4,3,2,3,10
2851,38,No,Travel_Rarely,Sales,1,1,Medical,Male,2,Laboratory Technician,Single,176030,4,16,0,12,0,8,0,7,1,4,4,2,3,6
2852,32,No,Travel_Rarely,Research & Development,20,3,Medical,Female,1,Manufacturing Director,Single,45810,3,14,1,8,3,5,1,4,3,3,3,3,3,21
2853,27,No,Travel_Rarely,Research & Development,5,4,Medical,Male,2,Healthcare Representative,Married,47350,0,13,0,6,2,5,1,1,3,2,2,3,3,10
2854,19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,Male,2,Healthcare Representative,Single,41870,0,22,1,1,4,0,0,0,3,1,4,3,4,20
2855,36,No,Travel_Frequently,Sales,25,3,Marketing,Female,2,Research Director,Single,55050,4,21,2,13,3,8,7,2,4,2,2,3,4,13
2856,30,No,Non-Travel,Sales,1,3,Medical,Female,1,Sales Executive,Divorced,54700,1,18,1,12,2,12,6,10,3,1,3,3,3,7
2857,45,No,Travel_Rarely,Research & Development,24,2,Medical,Male,2,Sales Executive,Divorced,54760,4,13,1,9,3,5,0,3,3,1,4,3,3,7
2858,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,4,Manager,Divorced,25870,4,12,0,19,2,2,2,2,3,1,3,2,3,7
2859,33,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Sales Executive,Single,24400,0,18,3,4,4,3,0,2,3,4,4,3,3,7
2860,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,Male,2,Sales Executive,Single,159720,1,21,0,1,2,1,1,0,2,4,2,3,4,9
2861,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,Female,2,Laboratory Technician,Divorced,153790,1,12,0,24,1,24,15,7,2,1,3,1,3,18
2862,38,No,Travel_Rarely,Sales,4,4,Life Sciences,Male,1,Manufacturing Director,Single,70820,1,14,0,2,3,2,2,1,3,4,3,4,3,11
2863,31,No,Travel_Rarely,Sales,2,5,Life Sciences,Male,2,Sales Representative,Married,27280,8,11,0,7,3,4,0,2,3,4,3,4,3,8
2864,34,No,Travel_Rarely,Sales,9,3,Marketing,Female,2,Manager,Single,53680,2,14,1,9,2,3,1,2,4,2,3,3,3,19
2865,41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,Male,5,Laboratory Technician,Single,53470,1,24,1,4,1,4,0,2,2,2,2,3,4,14
2866,50,No,Travel_Rarely,Sales,19,4,Marketing,Male,3,Sales Executive,Married,31950,2,11,0,5,4,3,0,2,3,3,2,2,3,20
2867,53,No,Travel_Rarely,Sales,1,2,Life Sciences,Male,1,Manager,Divorced,39890,1,13,0,5,2,4,1,3,4,1,3,3,3,14
2868,33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Human Resources,Married,33060,1,11,3,8,6,8,1,6,4,2,3,1,3,9
2869,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,Female,2,Sales Executive,Married,70050,1,20,2,21,2,20,9,9,4,3,3,3,4,19
2870,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,Female,2,Laboratory Technician,Single,26550,8,17,0,36,0,24,2,15,3,2,3,2,3,7
2871,34,No,Travel_Frequently,Human Resources,7,4,Other,Female,1,Research Scientist,Married,13930,1,11,2,10,4,10,1,9,4,3,2,4,3,11
2872,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,Male,2,Sales Representative,Single,25700,3,18,0,21,2,7,1,0,4,2,3,3,3,6
2873,52,No,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Sales Representative,Married,35370,0,11,1,34,3,33,11,9,3,3,3,3,3,23
2874,27,No,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,39860,1,12,2,7,3,7,0,3,4,2,2,3,3,4
2875,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Married,108830,3,12,0,8,3,1,0,1,2,3,3,4,3,11
2876,43,No,Non-Travel,Research & Development,6,2,Medical,Male,1,Healthcare Representative,Divorced,20280,4,20,1,7,2,5,2,2,4,NA,4,2,4,18
2877,45,No,Non-Travel,Research & Development,9,2,Medical,Female,1,Sales Executive,Married,95250,9,19,0,22,3,20,11,8,1,4,3,3,3,12
2878,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,29290,1,12,0,8,2,8,1,7,2,1,2,1,3,12
2879,35,No,Travel_Frequently,Research & Development,1,3,Other,Male,2,Research Director,Single,22750,5,13,0,10,2,6,1,2,2,2,3,4,3,17
2880,42,No,Non-Travel,Research & Development,1,1,Technical Degree,Male,2,Sales Executive,Divorced,78790,2,11,1,11,2,5,0,2,3,3,3,3,3,10
2881,38,No,Travel_Rarely,Sales,8,2,Marketing,Male,5,Research Scientist,Married,49300,9,14,0,14,0,1,0,0,4,3,3,3,3,24
2882,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,Female,1,Manufacturing Director,Married,78470,3,14,1,9,3,7,1,7,4,4,1,4,3,15
2883,27,No,Travel_Frequently,Research & Development,13,4,Medical,Male,1,Manager,Married,44010,5,13,0,6,4,2,2,0,3,1,3,2,3,10
2884,49,No,Non-Travel,Research & Development,23,1,Other,Female,2,Sales Executive,Divorced,92410,1,19,1,7,5,7,1,7,4,4,3,3,3,4
2885,34,No,Travel_Frequently,Research & Development,7,2,Medical,Male,4,Sales Representative,Divorced,29740,1,23,0,5,2,5,2,0,4,3,4,3,4,12
2886,40,No,Travel_Rarely,Research & Development,23,3,Medical,Female,1,Laboratory Technician,Married,45020,8,12,2,15,0,7,3,7,3,4,4,2,3,4
2887,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,Female,3,Research Scientist,Married,107480,7,15,0,17,3,1,0,0,2,1,3,3,3,19
2888,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Married,15550,1,19,2,10,2,10,1,9,2,4,2,3,3,11
2889,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,4,Healthcare Representative,Divorced,129360,1,11,2,4,3,4,2,2,4,2,2,3,3,19
2890,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Single,23050,1,17,0,8,3,8,1,7,2,4,3,3,3,18
2891,40,No,Non-Travel,Research & Development,28,2,Life Sciences,Male,1,Manufacturing Director,Married,167040,9,22,0,5,2,3,0,2,4,4,1,4,4,15
2892,46,No,Travel_Rarely,Research & Development,25,1,Medical,Male,5,Research Scientist,Divorced,34330,7,18,0,17,3,4,0,3,4,1,3,3,3,13
2893,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Healthcare Representative,Married,34770,1,11,0,14,2,14,9,8,4,4,2,4,3,5
2894,30,No,Non-Travel,Research & Development,17,4,Life Sciences,Male,2,Healthcare Representative,Single,64300,1,12,1,12,2,11,5,8,3,3,3,2,3,14
2895,27,No,Travel_Frequently,Research & Development,18,2,Medical,Female,1,Laboratory Technician,Single,65160,1,19,1,7,4,7,0,7,4,3,3,3,3,21
2896,51,No,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Manufacturing Director,Married,39070,5,13,0,16,2,10,4,7,2,2,1,3,3,10
2897,30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,2,Research Scientist,Single,55620,5,13,0,8,3,5,0,4,4,1,3,2,3,11
2898,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Human Resources,Single,68830,3,19,2,16,3,1,0,0,4,4,3,2,3,13
2899,30,Yes,Travel_Frequently,Sales,3,2,Medical,Male,2,Healthcare Representative,Single,28620,5,14,0,9,2,6,0,1,3,1,NA,2,3,10
2900,29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,49780,0,13,0,7,3,6,1,5,3,3,2,2,3,11
2901,45,No,Non-Travel,Research & Development,2,3,Medical,Female,2,Research Scientist,Single,103680,6,12,2,23,2,19,12,8,4,4,3,3,3,4
2902,54,No,Travel_Rarely,Sales,8,2,Marketing,Female,2,Laboratory Technician,Married,61340,2,19,0,16,2,6,0,5,4,1,3,2,3,10
2903,36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,1,Healthcare Representative,Single,67350,8,25,2,16,3,13,3,7,4,2,4,2,4,11
2904,33,No,Travel_Rarely,Sales,9,1,Other,Female,3,Sales Executive,Married,32950,6,22,2,7,2,3,1,1,3,2,3,3,4,10
2905,37,No,Travel_Frequently,Sales,2,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380,1,15,1,10,5,10,0,7,2,4,3,3,3,17
2906,38,No,Travel_Rarely,Research & Development,1,2,Medical,Male,4,Laboratory Technician,Divorced,64720,0,12,0,17,4,16,5,13,1,3,2,3,3,17
2907,31,No,Non-Travel,Sales,4,1,Medical,Female,3,Research Scientist,Married,96100,0,11,1,6,2,5,1,4,3,3,3,2,3,6
2908,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,3,Manager,Married,198330,3,13,0,7,2,1,0,0,3,4,3,3,3,13
2909,37,No,Travel_Frequently,Sales,2,3,Marketing,Female,2,Laboratory Technician,Divorced,97560,4,19,0,13,2,9,5,8,1,4,3,3,3,20
2910,29,No,Travel_Frequently,Sales,15,4,Medical,Female,1,Sales Executive,Married,49680,1,19,3,11,4,11,4,1,2,4,3,3,3,9
2911,35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,Female,1,Sales Executive,Single,21450,1,13,0,10,6,10,0,8,3,3,4,2,3,12
2912,29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,1,Research Scientist,Single,21800,1,21,0,4,2,4,0,1,3,4,2,3,4,8
2913,52,No,Travel_Rarely,Research & Development,1,2,Medical,Female,4,Manager,Single,83460,7,14,0,6,5,2,2,2,3,4,2,3,3,17
2914,42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Female,2,Sales Executive,Married,34450,1,11,2,22,2,22,11,15,3,4,3,3,3,16
2915,59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,Male,1,Healthcare Representative,Married,27600,8,11,0,7,3,2,2,2,2,3,2,4,3,14
2916,50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,2,Sales Executive,Divorced,62940,3,23,1,32,2,7,0,6,4,4,2,4,4,5
2917,33,Yes,Travel_Rarely,Sales,11,4,Marketing,Male,1,Research Scientist,Married,71400,5,21,0,8,2,5,0,4,3,4,1,2,4,19
2918,43,No,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Married,29320,5,24,0,22,3,17,1,9,4,4,3,3,4,11
2919,33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Manager,Married,51470,7,11,0,13,2,9,1,7,1,1,4,3,3,8
2920,52,No,Non-Travel,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,45070,1,14,0,33,3,33,15,12,1,3,4,2,3,19
2921,32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,Female,3,Manufacturing Director,Married,85640,2,16,1,6,2,4,1,2,3,2,3,2,3,8
2922,32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,Male,3,Healthcare Representative,Single,24680,0,11,0,4,2,3,1,2,4,3,1,3,3,15
2923,39,No,Travel_Rarely,Sales,26,4,Life Sciences,Male,2,Research Director,Divorced,81610,7,12,1,7,2,3,1,2,3,3,3,4,3,9
2924,32,No,Non-Travel,Sales,2,4,Marketing,Male,4,Research Scientist,Married,21090,0,13,1,4,3,3,2,2,3,4,3,2,3,13
2925,41,No,Travel_Rarely,Sales,29,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940,2,15,0,17,3,1,0,0,3,1,2,2,3,12
2926,40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180,1,14,1,9,4,9,4,7,NA,4,3,2,3,11
2927,45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,Female,2,Sales Representative,Married,58110,0,14,0,25,4,24,1,7,3,4,3,2,3,17
2928,31,No,Travel_Frequently,Research & Development,7,4,Medical,Male,1,Research Scientist,Divorced,24370,9,14,1,9,3,2,2,2,2,3,3,4,3,6
2929,33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Married,27660,1,12,1,2,2,2,0,2,3,4,2,3,3,23
2930,34,No,Travel_Rarely,Research & Development,26,3,Other,Female,1,Sales Executive,Married,190380,6,13,0,13,3,11,5,9,4,1,3,2,3,5
2931,37,No,Travel_Rarely,Research & Development,22,5,Medical,Female,2,Manufacturing Director,Married,30550,2,14,3,17,3,3,0,2,3,1,2,3,3,4
2932,45,No,Travel_Frequently,Sales,21,1,Marketing,Male,3,Research Scientist,Married,22890,4,13,0,9,3,3,0,2,1,3,3,2,3,15
2933,37,Yes,Travel_Frequently,Sales,2,3,Marketing,Male,1,Laboratory Technician,Divorced,40010,6,11,1,17,2,1,0,0,1,3,3,3,3,16
2934,39,No,Travel_Frequently,Research & Development,22,3,Medical,Female,1,Manufacturing Director,Single,129650,0,19,1,20,2,19,11,8,3,3,3,3,3,18
2935,29,No,Travel_Rarely,Sales,4,3,Other,Female,2,Human Resources,Single,35390,1,18,0,6,2,6,1,5,3,4,3,2,3,6
2936,42,No,Travel_Rarely,Research & Development,5,4,Medical,Female,1,Research Scientist,Single,60290,3,17,1,10,5,3,0,2,4,1,3,3,3,20
2937,29,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,26790,2,15,0,10,2,3,0,2,4,4,3,2,3,23
2938,25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,Male,2,Sales Executive,Married,37020,0,20,0,5,4,4,1,2,1,3,3,3,4,8
2939,42,No,Travel_Rarely,Sales,18,2,Medical,Male,1,Laboratory Technician,Divorced,23980,0,14,1,10,2,9,7,8,4,1,3,2,3,6
2940,40,No,Travel_Rarely,Research & Development,28,3,Medical,Male,2,Laboratory Technician,Divorced,54680,0,12,0,22,6,21,3,9,1,3,3,4,3,5
2941,51,No,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Healthcare Representative,Married,131160,1,11,0,1,6,1,0,0,3,4,2,3,3,18
2942,31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,Female,1,Research Scientist,Single,41890,0,23,1,6,3,5,1,4,3,2,4,2,4,12
2943,32,No,Travel_Frequently,Research & Development,17,4,Other,Male,4,Sales Executive,Married,193280,1,15,3,5,2,5,0,3,2,2,1,3,3,11
2944,38,No,Non-Travel,Research & Development,2,5,Life Sciences,Male,3,Human Resources,Married,83210,3,11,3,13,5,8,7,5,4,4,3,2,3,17
2945,32,No,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,23420,4,12,2,9,2,6,0,4,4,1,3,3,3,13
2946,46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,4,Research Director,Married,40710,3,13,0,28,5,7,7,7,3,2,2,3,3,11
2947,28,Yes,Travel_Rarely,Research & Development,11,2,Medical,Male,2,Sales Executive,Single,58130,2,20,1,5,2,0,0,0,1,3,1,3,4,13
2948,29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Sales Executive,Married,31430,2,22,3,10,2,0,0,0,1,2,3,3,4,21
2949,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Laboratory Technician,Married,20440,0,21,0,10,2,9,7,8,2,4,3,3,4,6
2950,25,No,Non-Travel,Research & Development,7,4,Medical,Female,4,Laboratory Technician,Divorced,134640,1,13,1,6,2,6,1,5,2,1,3,3,3,7
2951,45,No,Travel_Rarely,Research & Development,17,2,Medical,Male,2,Laboratory Technician,Married,79910,0,13,2,21,2,20,4,10,3,4,3,2,3,6
2952,36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,Male,1,Laboratory Technician,Married,33770,0,12,2,16,2,15,10,11,4,4,3,3,3,13
2953,55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,Female,1,Sales Executive,Single,55380,0,17,0,37,2,36,4,13,4,1,3,3,3,9
2954,47,Yes,Non-Travel,Research & Development,1,1,Medical,Male,1,Research Scientist,Married,57620,1,11,2,10,4,10,9,9,1,2,2,2,3,5
2955,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Manufacturing Director,Married,25920,1,14,0,5,2,5,0,4,4,4,2,3,3,23
2956,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Married,53460,4,11,0,7,2,5,0,1,3,4,4,3,3,11
2957,21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Laboratory Technician,Single,42130,1,12,3,3,3,3,1,0,4,3,4,2,3,17
2958,37,No,Non-Travel,Research & Development,1,3,Medical,Male,2,Sales Executive,Divorced,41270,2,13,1,15,2,5,0,2,1,4,3,3,3,3
2959,35,No,Travel_Rarely,Sales,7,4,Life Sciences,Male,1,Sales Representative,Divorced,24380,7,16,0,10,5,7,6,2,2,2,2,2,3,15
2960,38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,1,Manager,Divorced,68700,1,11,1,8,5,8,7,7,1,1,3,3,3,3
2961,26,No,Travel_Frequently,Research & Development,1,4,Other,Male,2,Laboratory Technician,Divorced,104470,1,18,0,6,3,6,1,4,3,2,1,3,3,12
2962,50,No,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Research Scientist,Divorced,96670,3,23,0,28,2,10,1,6,1,2,2,2,4,20
2963,53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,Female,2,Research Scientist,Married,21480,3,11,0,21,2,5,1,3,3,3,2,3,3,21
2964,42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Manufacturing Director,Married,89260,1,14,0,20,4,20,11,6,2,3,3,1,3,22
